,user_id,item_indices_seq,review_titles_seq,review_texts_seq,ratings_seq,helpful_votes_seq,verified_seq
60100,AHC4ZPXRNZBN3XGC73SB64RBTLEQ,[737],['Geat graduation gifts!'],['I purchased the Amazon gift cards for my grandchildren for their high school graduation.  They loved them because Amazon has anything that they could possibly want!'],[5],[0],[1]
60101,AHC52GY2IIL32ZWK2M3DALYMGZSQ,"[541, 541]","['Amazon', 'Amazon']","['Love to purchase gifts from my Amazon gift card', 'Love to purchase gifts from my Amazon gift card']","[5, 5]","[0, 0]","[1, 1]"
60102,AHC53EAT4XMYJZVZBH7VJJ6XES7Q,[541],['Five Stars'],['good'],[5],[0],[1]
60103,AHC5BQUV6O7W6LCS3SUNJ7CMJDBQ,[541],['Five Stars'],['A simple process.'],[5],[1],[1]
60104,AHC5DIQ3WSON35JHHEZ4G7ETHN6A,[541],['Five Stars'],['Excellent'],[5],[0],[1]
60105,AHC5FBCDUDD47WTHTU27TPN63IYA,[541],['Here go buy something'],['Yayyy'],[5],[0],[1]
60106,AHC5GGDPZ4EKAGXOYNUCQR4I4KKQ,[344],['Five Stars'],['Nice pack'],[5],[0],[1]
60107,AHC5HFGRHBWLO5YHOBB5AEVW4G3Q,[465],['Quality'],['Great Easter stuffer'],[5],[0],[1]
60108,AHC5MAWYPFPCN7BOKX6HYG6LFSOQ,[505],['Gift cards save time'],['This is really a very fast way to get those cards that you need.  I like to have a spare on hand as they are very handy as gifts.'],[5],[0],[1]
60109,AHC5MUAPBMB5EPACZED2IWLVNR2A,[541],['Grwat'],['I love it'],[5],[0],[1]
60110,AHC5R6EWZLXIMKFPZFGHCCD7EZBA,[541],['No-Brainer'],['Very simple to use.'],[5],[0],[1]
60111,AHC5T6DSQJQCZPKBTNTJO4PHLNLA,[135],['Great gift cards'],"[""It's a shame I have to use these when my caregivers to shopping for me...the only way to let them use your card for shopping...""]",[5],[0],[1]
60112,AHC5TGONMYR7CCM2UBVB22OHDTGA,[282],['Five Stars'],['Perfect'],[5],[0],[1]
60113,AHC5VL5FAYUQSFDNTXC64X6W7ULA,[101],['Perfect gift'],['Always a perfect gift'],[5],[0],[1]
60114,AHC622KXJJAYJMU4APEPIM4SCRFQ,[541],['Got 7.5%'],"[""Can't pass up free money""]",[5],[0],[1]
60115,AHC63UMYRQJXQS2ETRPCSP2XEZLQ,[541],['Super quick and easy'],"[""adding money to my account is really easy to do, whether its a gift card from another website or a credit from one of the Survey sites I get credit from, it's always super fast and easy to add money to my Amazon account.""]",[5],[0],[1]
60116,AHC65QCUAZAXB7C5YBYYLIQANTCQ,[135],['Fantastic'],['Perfect and there in two days'],[5],[0],[1]
60117,AHC6BNZODWXYJLUDSVLV6CVAEIWQ,[737],['Five Stars'],['Nice gift box for no extra cost!'],[5],[0],[1]
60118,AHC6DNEFDSX42BD6CFE2GCRDLPWQ,[541],['Awesome'],['Very useful and convenient'],[5],[0],[1]
60119,AHC6E5KXHVKGABUVB7DGUL6JZJ2A,[106],"['... several of something when the sale price is really good, and pass up the regular price items']","['SAFEWAY (and its other stores with other names] ARE NOT EXPENSIVE IF YOU SHOP WISELY -- if you buy several of something when the sale price is really good, and pass up the regular price items, you win, If you have the same shopping list every week, you are going to pay a lot sometimes and get  bargains sometimes']",[5],[0],[0]
60120,AHC6H64UTSHZUAIWTZPQ46NPLIIQ,[295],['Five Stars'],['Gift well received...'],[5],[0],[1]
60121,AHC6HHDXZRRMMNA4RTWJLDTVRANA,[101],['Hope you get your gift card the first time around'],"[""I'd give it 5 stars but I actually received a cat excrement scoop instead of the gift card initially.. no I'm not kidding, I wish I was. Was definitely not of $50 value as the gift card I purchased. Amazon however promptly took care of me and got me the gift card I ordered.""]",[4],[1],[1]
60122,AHC6I2MD5NYLHJSJOQEW5XHOVYHA,[908],['Always a nice gift to send.'],['Always a nice gift to send. I like being able to treat distant relatives to a little lunch sometimes'],[5],[0],[1]
60123,AHC6LTMWGI2MDPQX6UNXO6AG7VVQ,[541],['Easy'],['Easy'],[5],[0],[1]
60124,AHC6MTBF4PTMGZWQLEIEWYDRJF3Q,[89],['Easy peazie'],['Quick and easy to start shopping again'],[5],[1],[1]
60125,AHC6Q5X4NIMKERJX4VWCREMKHRQQ,[541],['Nice!'],['It’s really easy to use and reload the balances through the app'],[5],[0],[1]
60126,AHC6R2PEPYWHCSAIW54RSV3QAATQ,[541],['recarga facil y rapida'],['recarga facil y rapida'],[5],[0],[1]
60127,AHC6RCMWQBCK4O2TOM7EFPCH6VVA,[211],['Five Stars'],['Gift for Mom-too bad Sears in our area is gone...'],[5],[0],[1]
60128,AHC6RM7HCD6N2YYQEHB23GQAPZQQ,[541],['nice'],['nice'],[5],[0],[0]
60129,AHC6SIEVA6KSD7PAGIABEB4FVAYQ,[400],['Free money'],['sure this is great - do a review and get $10'],[5],[0],[1]
60130,AHC6SVSPC3WTEZ6JGJVCFT2U7XRQ,[143],['Five Stars'],['as decribed'],[5],[0],[1]
60131,AHC6T2GSRUTD3TRBKOCTAJU4CLOA,[541],['Great gift for anyone.'],['A great way to give that special someone exactly what they want with out the hassle.'],[4],[0],[1]
60132,AHC6UMY5JBMTC6JRBEAOCBK3565A,[541],['Five Stars'],['FAST TO ACCOUNT..VERY PLEASED'],[5],[0],[1]
60133,AHC6WE3YOV6PQQQGW3WSYH57ZDWA,[541],['Excellent deal'],['I got the extra bonus with $100 dollar reload.  I wish it would do it for every $100 instead of just one.'],[4],[0],[1]
60134,AHC6WIKWQJTVHQTIPAQOMLKWINUQ,[541],['Five Stars'],['Cool'],[5],[0],[1]
60135,AHC6X7NTYM3C36TZF7C3K3Q7HDEA,[541],['Easy to reload'],['E-Gift card is easy to reload and easy to use as well.'],[5],[0],[1]
60136,AHC6YDS4UCGVZOI4MGTYGOEJLZVA,[541],['Five Stars'],['excellent seller recommend'],[5],[0],[1]
60137,AHC6YMENYHULUCFTP4VCIIDNV4KA,[101],['Five Stars'],['Fun way to give a gift card😀'],[5],[0],[1]
60138,AHC74RXH5KWTJ7XA3SLQHXVC26OQ,[101],['Awesome stuff'],"['worked out just great, saved a lot of time']",[5],[0],[1]
60139,AHC75PPT65PAQ3ECU6JZPBIWYLHQ,[541],['gift card'],['gift cards are always good'],[5],[0],[1]
60140,AHC7B4P7A6NIYVR7435R3AQQ4AMA,[541],['Five Stars'],['Great no problems'],[5],[0],[1]
60141,AHC7BG36ZZUMQYZQJ5UNW7QJWXBQ,[541],['Smh'],['Smh if it could be 0start I i would'],[1],[0],[1]
60142,AHC7BKHTK66NTDWO23DY5D5RT5SA,[541],['Not intuitive'],['Like that I can do this. Don’t like that it isn’t easy.'],[4],[0],[1]
60143,AHC7DYQWPECZ36G6YQOAAPCIUCJA,[541],['Love reloading'],['Super easy!  Love that I can reload when I have the extra money and then I can get what I need!'],[5],[0],[1]
60144,AHC7L5R25YTRLEW42NNIBI6RQPLQ,"[541, 143, 1022]","['Five Stars', ""It's a gift card. If you need a $25 ..."", ""It's a gift card...it worked as expected.""]","[""It's a gift card reload.  Worked as described."", ""It's a gift card.  If you need a $25 Amazon gift card, this is it!"", ""It's a gift card...it worked as expected.""]","[5, 5, 5]","[0, 0, 0]","[1, 1, 1]"
60145,AHC7LVGYVUSGGLIQ7QXW6BYIU7UQ,[541],"['nice additional benefit, thank you']","['works  flawlessly.<br /><br /> pays to use it, literally !']",[5],[0],[1]
60146,AHC7ONFIDCM7ODKUB55GVEBMVVZQ,[506],['Five Stars'],['EXCELLENT'],[5],[0],[1]
60147,AHC7OPUA72XYRGSMUKYVZ4QT5G3A,[780],['Cute'],['The person I brought this loved  this gift card and the bag'],[5],[0],[1]
60148,AHC7SL35GZWBTHMFM2LLOE2V7W7A,[541],['gift card'],['used'],[5],[0],[1]
60149,AHC7VN7ZGBWNRK6PVY56HOCZDCTA,[135],['Who sent the Gift?'],['My only complaint:  The gift card was not in the package and there was no indication of who sent him the gift. It was not until I called him to see if he got the gifts hat he found out the Visa card was from me.'],[5],[0],[1]
60150,AHCA53JPIERFI7DIEITN72MBZKZA,[541],['Don’t USE'],['This is a terrible purchase buy they say you save but they end up taking from you READ small print basically I reloaded $100 they said I would get a 10 reward but actually received $91. Very Misleading'],[1],[0],[1]
60151,AHCA57SCFLP3L2WOGQMGOAMSFEZA,[88],['Good product.'],['Just what I needed.'],[5],[1],[1]
60152,AHCAA7CEECXGF2HWSFNKZFJNTGJA,[770],['35 grandchildren and they all love getting I-tune cards instead of me buying them something ...'],"['I have 10 children, 35 grandchildren and they all love getting I-tune cards instead of me buying them something they will not use']",[5],[0],[1]
60153,AHCAD7DGZKGC7HLMGRRMYBUX7FQQ,[450],['Received with zero balance'],"['Do not buy this card ,check the one star reviews its correct,received the card with  zero balance.amazon told us its not returnable thats why they cant help, even if you received it with zero balance. You pay 206.95$ for 0$ card  .gift card customer service was the worst dont waste your money and time.']",[1],[0],[1]
60154,AHCAE4FOMXPAZQUHKYQSYUBPAJGQ,[101],['Nice giftable box included'],['Love that Amazon makes giving their gift card easy for older folks that are not on their computer all the time.  The little box was a nice touch!'],[5],[0],[1]
60155,AHCAFKUBL56FRS35YO6JTZIZOQHA,[541],['Works just as expected.'],"[""Just what you'd expect from an Amazon Gift Card Reload. Enjoyed the incentive for reloading too!""]",[5],[0],[1]
60156,AHCAHE27ZX4AYF3LBMUZSQEESP4A,[541],['Easy to consolidate money from multiple sources.'],['I had a few prepaid VISA and MASTERCARD with a small amounts of money. I moved all money to one Amazon gift card and I am able to use it for purchase.'],[5],[0],[1]
60157,AHCAP2IR52RRSZH5JN7ZKBX6QCVQ,[768],['Looks great'],['Nice holder for gift card.'],[5],[0],[1]
60158,AHCAP3AOGVW26NU6Z3ZNTFFDTWNA,[541],['Five Stars'],['great'],[5],[0],[1]
60159,AHCAPDLPOUCEU4Y5CWANGLAHTHJA,[465],['What is it???'],"[""This was delivered with no explanation and no note stating who it was from...the information was provided to Amazon but not relayed...my grandson wasn't sure what it was or how to use it as it wasn't a regular gift card...WEIRD!""]",[1],[0],[1]
60160,AHCAPLFWIJAFD2HQFPR36KUM47EQ,[912],['Five Stars'],['So cute!'],[5],[0],[1]
60161,AHCAQTG5IW2SLK6NDGT7KRH45QIQ,[541],['CARD RELOAD QUICK AND SIMPLE'],['Very satisfied  with the procedure. my card was immediately reloaded with my new balance.<br />Very prompt and accurate.'],[5],[0],[1]
60162,AHCASDKR6MTGNOVKGFJPP4L742TA,[89],"['Didn’t ask me how I wanted to pay for the reload , disappointed !']",['Was upset they don’t ask you how you are paying for the reload!'],[3],[0],[1]
60163,AHCATL4BVZDMAKMRBC7TCGLPOFRQ,[282],['Gift card box'],"[""Used to hold the gift card.  Was left behind so now, it's MINE!!! I will find a use for it!""]",[5],[0],[1]
60164,AHCATUF3J22GPNCKZ2ECRFMDVFCA,[89],['Good'],['Ok'],[3],[0],[0]
60165,AHCAWODH7LDTTFPOFCM24DDWAM3Q,[541],['Five Stars'],['good'],[5],[0],[1]
60166,AHCAYA26DKMJRASOJZW44LQ5RYJA,[541],['Five Stars'],['BONUS'],[5],[0],[1]
60167,AHCAYQVOZ54EXTVHQOR5WVIQIMHQ,[541],"['Fácil , fácil y rápido']",['Lo recomiendo'],[5],[0],[1]
60168,AHCB6B3Q65DVMPPXYYBTFX6SGLUQ,[541],['Excellent offer!!!!'],['Excellent offer and good opportunity to save.'],[5],[0],[1]
60169,AHCB7BAQNXI5UAQ3QIBV66ZFYUXQ,[211],['Five Stars'],['Excellent'],[5],[0],[1]
60170,AHCBBFNZUJZW5ZVZQRF7QXMHFGCA,[915],['Great gift'],['Given as a gift and was happily received.'],[5],[0],[1]
60171,AHCBCGJUYWKLVCHVXNU4TUSZHFNQ,[541],['It worked'],['It worked'],[5],[0],[1]
60172,AHCBESQA5H3HF34YVPY5ZXAFQ5OA,[541],['Nothing'],['That you can add money on here'],[5],[0],[1]
60173,AHCBFOMIMQ6RR6UP5FYTSIHVFR6A,[89],['Great for Gift cards with small balances'],"['I could not use some gift cards with small, odd balances so I bought specific amout Amazon card to ""move"" the gift card balance to Amazon.']",[5],[0],[1]
60174,AHCBFZGOOVBBPWRXAX43ZHJ7SLIQ,[949],['Five Stars'],['My son loved being able to choose his own gifts'],[5],[0],[1]
60175,AHCBHJNXRUJSDNPSMP3XVX25Y4IQ,[541],['Five Stars'],['Handy'],[5],[0],[1]
60176,AHCBJITVRC3MCUXTRA4VCMMKSNXQ,[912],['Five Stars'],['Very pleased with item and quick delivery'],[5],[0],[1]
60177,AHCBJMHQVAWYIW2GMPQDN2OJBCXA,[488],['Five Stars'],['great'],[5],[1],[1]
60178,AHCBUE3NX3J7N64YPSTYUVL6G56A,"[541, 135]","['Seriously stop', ""It's a Visa gift card""]","[""Really? It's a gift card on my account."", ""It's a Visa gift card. Works like a Visa card should work. I highly recommend it if you have no idea what to get for someone. Get them a Visa card, like I said it works just like a Visa card should 100% of the time.""]","[5, 5]","[0, 2]","[1, 1]"
60179,AHCBV5HKKO7FZ72VOLBX2VURZFUA,[541],['Great deal!'],['Great deal!'],[5],[0],[1]
60180,AHCBVLCPXCGOIJSZIQO2HFHNAXTQ,[142],['Someone in Seattle used $20 before delivery'],['I bought a $25 gift card and when I went to use it (for the first time) there was only $5 on the card. Said that someone in Seattle used $20 of it… nice.'],[1],[0],[1]
60181,AHCBVTS6HFYK4RQEZG3N54JYBWBQ,[838],['Great gift'],['Amazon gift card was a very nice presentation for a holiday gift card.  Would buy again'],[5],[0],[1]
60182,AHCBWBN6O2UL3E4BZXXCCTIIO3AA,[507],['Lost Money'],"['I was given 2 gift cards for Fathers Day and had another from a year ago. Booking Golf play was such a hassle, I decided to us the cards for merchandise. Oooops...cant use more than one card to purchase merch, have to get the cards combined. Emailed GoPlayGolf, to their credit they responded telling me I needed to send them a copy of the receipt with the authorization codes. No other gift cards I have ever purchased required that... Got the receipt for two of the 3 cards (3rd card is a year old, no receipt available) Did manage to get a combined card for $100...but the remaining $50 card is WORTHLESS !!! and,,,the responses to emails have stopped.']",[1],[1],[0]
60183,AHCBWJAHBGAZIM6QRF3TSQT2RI2A,[541],['It was pretty easy and I had no problems'],"[""Not sure what to say about reloading a card. It was pretty easy and I had no problems. Wouldn't expect any less than that though.""]",[4],[0],[1]
60184,AHCBX2CVUSMWMYQFWKCCXQZIMX4Q,[89],['very good'],['very good'],[5],[0],[1]
60185,AHCBZUIEZLBQY2GQZMAB5ICMBSLA,[541],['Presentation'],"['Easy to use,']",[5],[0],[1]
60186,AHCC2OYR2FXR2YPPT3MLXEISFUAA,[89],['As expected!'],['As expected!'],[5],[0],[1]
60187,AHCCA2JM5XP3YEIZ633WG7DZ7FAQ,[8],"['Wonderful gift item! Easy to use, redeemable on anything.']","[""Great gift to receive. The gift card is easy to redeem. I shop on Amazon quite frequently and between being a Prime customer and having a funded account, shopping couldn't be easier.""]",[5],[0],[0]
60188,AHCCATIQFKF6CCC3MEVR3PCC7HHQ,[101],['Granddaughter loves them'],['Her favory'],[5],[0],[1]
60189,AHCCC5PLMDFWUBE5NX2STGZLXK2A,[541],['Five Stars'],['works fine ;)'],[5],[0],[1]
60190,AHCCDYIWLZNACRH2FXCEPBXU7XDA,[541],['Amazon Gift card #1 gift'],['So easy to reload'],[5],[0],[1]
60191,AHCCGLJP4XX5UR4QNG36CQ2HIY2A,[1031],['Graduation gift'],['This is a graduation gift'],[5],[0],[1]
60192,AHCCH5JXZS5ONWALNTGCG4FDCXDA,[541],['Effective'],['Awesome 😎'],[5],[0],[1]
60193,AHCCIGF5UCFVB6PONTPXT2OD4RJA,[101],['NOT a user-friendly gift card'],"['I gave this card to my disabled adult son as a holiday gift.  He was required to open an account to use the card, which included providing financial information.  Recepient was not comfortable with that process, thinking, like I thought, that a gift card was like cash which could be used without the need to supply personal financial information.  My son has subsequently been ""blackballed"" by Amazon until complete financial information is submitted for review.  NOT MY IDEA OF A FRIENDLY GIFT CARD!  WILL NEVER EVER AGAIN GIVE ANOTHER SUCH GIFT CARD.  Yes, after a complaint, my money was refunded BUT that does not take away the pain of gifting or receiving a JOYLESS GIFT CARD!!!!!']",[1],[0],[0]
60194,AHCCN3GXQ44VZCAF5VDUKR4FD4JQ,[310],['A'],['This card was delivered to some one else because they called us and told us they had it she sent a picture of it to us and we tried to use it but it wouldn’t work we have tried refund and replace both but neither one works just want another card sent PLEASE!!!!'],[1],[1],[0]
60195,AHCCO6DA2GNHIUIRPPG47JDKYERQ,"[135, 269]","['Easy to use', 'Easy']","['Super fast', 'Easy']","[5, 5]","[0, 0]","[1, 1]"
60196,AHCCQLJPHDY5M4ZXACPH5YKLOG7A,"[915, 541]","['All I can say is the tins for the occasion make the gift card look good.', 'Five Stars']","['How do you write a review about a gift card? All I can say is the tins for the occasion make the gift card look good.', 'How can you not like a gift card. :-)']","[5, 5]","[0, 0]","[1, 1]"
60197,AHCCR7DRJ5HTWFJEI53AS7XRHKXA,[135],['La calidad del oroducto'],['Lo Uribe par un tegalo'],[5],[0],[1]
60198,AHCCSLV4WBBKPHTT6KX2YZBMLZDQ,[135],['Great'],['Christmas gift'],[5],[0],[1]
60199,AHCCTOZIZR4MVRTZNL7N5A2OVAOQ,[737],['Five Stars'],['Yep. 10 bucks on amazon.'],[5],[0],[1]
60200,AHCCUMGQO25HPFBYP36EB4FQHLLA,[612],['Five Stars'],['Great item'],[5],[0],[1]
60201,AHCCVKO2L67VIG5GNRYKPAI6E27Q,[101],['delivery was awful'],"[""A gift card is a gift card, it's always great, but for goodness sake you would think that Amazon would have this whole delivery thing on point by now.  The Amazon delivery person left the card/box in a stairwell of an apartment building.  Thank goodness the recipient was home and I was able to send her out looking for it. Shame on you Amazon - you need to do better.<br />Diane Metts""]",[5],[25],[1]
60202,AHCD45STWVKE2UVF5FDELNCTR52A,[541],['Easy to Redeem'],['Easy to use.'],[5],[0],[1]
60203,AHCD5SA4K2J2GMRM2O5LQW2PG7KQ,[541],['Reloaded Amazon gift card'],['This was very helpful in ordering some of the things we needed from Amazon.'],[5],[0],[1]
60204,AHCD5W3TNXLPVTMBD45QGWDKRRLA,[541],['Great Value'],['Great value.'],[5],[0],[1]
60205,AHCD7EXS7IWNIJ55MJPU2BXJPUMQ,[541],['Five Stars'],['Easy reload. Plus a bonus credit.'],[5],[0],[1]
60206,AHCDI27A4OWYPFFXGNIYB35DIGTQ,[541],['thanks'],['thanks. very helpfull for Venezuelans'],[5],[0],[1]
60207,AHCDIPNLFNPGP253CPP2AA4LR5BQ,[541],['do what they are suppose to do'],['not bad not great'],[5],[0],[1]
60208,AHCDJCS3U7GGRKTQLEL2EWTHPL2Q,[802],['Five Stars'],['It was a gift and my niece was very happy with it. Thought it was a clever packaging.'],[5],[0],[1]
60209,AHCDKENPVLR4GZHKEMW4XANONWWQ,[958],['these are perfect'],['perfect size for a gift card and cute to boot!!'],[5],[0],[1]
60210,AHCDKFGEYBUIK7QOGUCCHCO7D6TQ,[541],['Five Stars'],['Nice'],[5],[0],[1]
60211,AHCDOA6Q5SOPOGVPNDF4TC2ZVOLQ,[541],['Good choice'],['Good choice'],[5],[0],[1]
60212,AHCDODFZARO4RKIWAKOF7FULZXGA,[89],['Very easy'],['The best thing to do.'],[5],[0],[1]
60213,AHCDPMD24SBS4MR62JA3F7HC3AUA,"[989, 838]","['How easy can it get to give someone a gift you know they will appreciate.', 'Xmas gift']","[""A gift that was greatly appreciated and used almost instantly.  You know you can't go wrong when that happens."", ""How can you go wrong giving this as a gift for any occasion.  It may not be the most personnel or cleverest gift or even the most carefully selected, but I have never seen anyone who wants to return one or who doesn't have a smile on their face when they receive one.""]","[5, 5]","[0, 0]","[1, 1]"
60214,AHCDRSGLRIRNEZGKKTWFNSM4XMQQ,"[393, 798]","['SO cute!', 'Great!']","['Bought this for my mom and put two small holes in the box and made it an ornament because my mom is vasically an amazon addict lol she loved it!', 'Bought these for door prizes at our Christmas Eve party and for some stocking stuffers. Was nervous by some reviews saying they had nothing on them but I ended up having 4 left over and applied them all to my account and they all applied as they should have so 5 stars!']","[5, 5]","[0, 4]","[1, 1]"
60215,AHCDT4X6VLQY2QR2QEE3IB5EYOIA,[11],['Very festive!'],"['Love the sleeve the card arrived in, so cute!']",[5],[0],[1]
60216,AHCDUG26XJ7ANR7NMKRIYYPA4P5A,"[715, 541]","['Five Stars', 'Perfect for a present!']","['Received very timely. Prefect gift for that special grandson.', 'Perfect for a present!']","[5, 5]","[0, 0]","[1, 1]"
60217,AHCDYGHTW6QJ4TR5BACJ4VP55UAA,[347],['Perfect gift'],['Can’t go wrong with these gift cards!!'],[5],[0],[1]
60218,AHCDZ4OXU7U4AWYCAK2674R3NYVQ,[541],['Yay so easy!'],['So easy! No scraping!'],[5],[1],[1]
60219,AHCE2H7IL6QKOGWWY6TZILQIFIWA,"[69, 69]","['Amazon Gift Card vs Amazon Credit Card', 'Amazon Gift Card vs Amazon Credit Card']","['I purchased some DVDs shortly after Christmas 2011 and selected the payment option to apply was the Amazon credit card, however the Amazon gift card was applied. I was going to use the Amazon gift card toward something  in a higher price category but for whatever reason the credit card has used. This was a disappointment. If you have both a Amazon credit card and gift card as payment options, be sure the selected option is the one you wish to use.', 'I purchased some DVDs shortly after Christmas 2011 and selected the payment option to apply was the Amazon credit card, however the Amazon gift card was applied. I was going to use the Amazon gift card toward something  in a higher price category but for whatever reason the credit card has used. This was a disappointment. If you have both a Amazon credit card and gift card as payment options, be sure the selected option is the one you wish to use.']","[3, 3]","[1, 1]","[0, 0]"
60220,AHCE3EK5R2JVO2MTY3CXN5D7ERZQ,[912],['Five Stars'],['Amazon gift cards is perfect for anyone on any occassion.'],[5],[0],[1]
60221,AHCE5OH6O3GGYFFW6Y5VPUR3OSEQ,[541],['Very convenient gift!'],['Love the gift cards!  So easy!'],[5],[0],[1]
60222,AHCE6LGSVNLF4UNHYPKRW6TUBNBQ,[541],['quick easy no nonsense'],['quick easy nothing more to add or do'],[5],[0],[1]
60223,AHCEAON4HMA5DEBZT3KI6LGS3THQ,[418],['Perfect gift'],"[""Who doesn't love an AMAZON gift card! Perfect gift giving.""]",[5],[0],[1]
60224,AHCECUOU3OQRMT2ODJ5JHLACRYAA,[101],['She loved it'],"[""Bought for daughter's birthday.""]",[5],[0],[1]
60225,AHCEDQMZRYIPCU66HS7GWJKSKBTQ,[541],['Worth it.'],['Great deal.'],[5],[0],[1]
60226,AHCEEOPL44VRHQ2EFFH5RLGIFYQQ,[610],"[""Can't activate it...Having problem with it.""]","[""I am having a very hard time activating this gift card, i am disappointed....I have this Gift card $500.00 and can't use it. I don't know what to do? I have called Amazon 2 time... First time was put on hold for 20 minutes and the representative never came back, i end up hanging up and called again and then another representative had lied to me saying that they have activated the card when i called, i go to use it then comes back not active.  Please help me with this card how can i activate it.  or issue me another card, or point me to the direction how can i activate and use this card? Please respond i am waiting.""]",[1],[0],[1]
60227,AHCEI6LGNW5Q4P6VMLOSTI22P4MA,[250],['iTunes discounted'],['Liked discount on card'],[5],[0],[1]
60228,AHCEIS7UO2TA62I4ISVCMSVBAKZA,[541],['Discounts Always Good'],['Reloaded for a discount paid for item. Duh! Whats not to like?'],[5],[0],[1]
60229,AHCEJECMNPNCL2O5J6NXJGB5PN6Q,[89],['It was delivered very rapidly.'],['I like that you can load money  into Amazon'],[5],[0],[1]
60230,AHCEMANCHL7K5274AKI4WZGGMBSA,[541],['Five Stars'],['Excelente'],[5],[0],[1]
60231,AHCEMDIMOD47EGL65RRID5I4AKXA,[541],['Five Stars'],['love it'],[5],[0],[1]
60232,AHCEPG3MVVNAQHMTLQE272WXQTBA,[67],['One Star'],"[""Bought two 3-packs for teacher gifts. One pack's serial numbers were all invalid. Won't be getting these again.""]",[1],[1],[1]
60233,AHCEUTN2BIJXVYSBPKPCHYIM6EDQ,"[132, 132]","['Delivered as promised', 'Delivered as promised']","['Delivered as promised.  I just wish I did not have to pay a fee for the card.', 'Delivered as promised.  I just wish I did not have to pay a fee for the card.']","[3, 3]","[0, 0]","[1, 1]"
60234,AHCEY5TAXQBAXYAYGTHMCUYUIZVQ,[541],['ok'],"[""Haven't used much""]",[4],[0],[1]
60235,AHCF2ZD4WOXQSUVSBQJSTW6WHEFQ,[737],['Five Stars'],['Very pleased with my purchase.'],[5],[0],[1]
60236,AHCFEOXQ4YJCK5EOKVTYNGRHPHMQ,[541],['Excellent'],['Excellent'],[5],[0],[1]
60237,AHCFIAWAHPZUYWEZ7B3BI3JDRWQQ,[541],['I LIKE IT'],['I LIKE IT'],[4],[1],[1]
60238,AHCFJCTZXGXNL4TUVX6JDLUYWKMQ,[143],['Perfect Gift'],['Amazon gift cards are always beautiful in there presentation and are the perfect gift as they are easy to use and give access to many products.'],[5],[0],[1]
60239,AHCFOYBTIXL7URAD2ZWNNCK5GRVQ,[234],['Five Stars'],['cute'],[5],[0],[1]
60240,AHCFPF25XAU4HSYFFWXU3ILECEBQ,[89],['confusing!'],"['The new ""reload gift card"" page is terrible. Lines and lines of explanation what I can do with the card. Since my card been in existence for long time and I\'m ""reloading"" I better know by now what I can do with it. Than on a right side of the page you have boxes for the amounts. But .... ""buy it""? Since I\'m not actually purchasing anything at that time, I didn\'t want any actual purchase to be process.<br />2% was nice but taking away is sort of insulting.<br />On another subject ... your deliveries are very impressive (hopefully it will stay this way)']",[2],[52],[1]
60241,AHCFRRPSXUKUC2D2DUE7FFKRI4YQ,[989],['Five Stars'],['perfect gift'],[5],[0],[1]
60242,AHCFS43ITHGJFGDZKS2SBODRF7JA,[89],['Great way to get rid of small amount visa or Mc gift cards'],['Great way to get rid of small amount visa or Mc gift cards'],[5],[0],[1]
60243,AHCFTNF6LB6X6R2JAR7LGWMQUADA,[250],['Five Stars'],['Works Grate!'],[5],[0],[1]
60244,AHCFUWLRNKRXCS63KYD75XKLCWXQ,[255],['Five Stars'],['It was a great gift for our grandchildren they could pick out what they want.<br />Artisparker@sbcglobal.net'],[5],[0],[1]
60245,AHCFWB562T7WSHZP5DU3RMLGOWLA,[541],['Thanks'],['Nothing'],[5],[0],[1]
60246,AHCFWHOSJAGRACGO5M32SCEJNPBA,"[990, 541]","['Five Stars', 'Five Stars']","[""They're gift cards.  The end."", ""Got $5 for the reload.  Can't complain.""]","[5, 5]","[0, 0]","[1, 1]"
60247,AHCFYOTCS6FIG4BTLQPBVACQ6JHQ,[89],['East'],['Very easy to do'],[5],[0],[1]
60248,AHCFZPSRB4PMXCB6FOPWV2T5BSTQ,[541],['Reloads your Balance'],['Could you believe that Amazon Gift Card Reload Balance reloads your Amazon Gift Card Balance?!'],[5],[0],[1]
60249,AHCG32DUK6ZJUNQI7Y4VCWDMWQPQ,[541],['A interesting story I’ll make short'],"['I was trying to get my prime video to work, and for some reason my account wouldn’t accept me using my normal payment method...so I had to reload my own balance, to figure out how to use the prime video....short version I figured it out.<br />Would have given 5 stars but the process as to why I had to do this makes me subtract one star, even if it’s my own mistake the instructions should have been a little easier to comprehend.']",[4],[8],[1]
60250,AHCG6OE3EQW6UEZMDVB3YW3VWGFQ,[541],['I had to add money.'],"[""I bought this thinking Uncle Jeffy would just reload my Amazon account all the time. Turns out the money I paid actually went into my Amazon account and NOT A PENNY MORE. I'm disappointed in Uncle Jeffy.""]",[1],[1],[1]
60251,AHCG6RXH5ZY62YX57MPQMK2B5Z4A,[541],['Gift cards'],['A great thing to use.'],[5],[0],[1]
60252,AHCG725BSOFS4ZAR4BN5EJQBY4YA,[943],['Great Birthday gift!'],"[""Can't go wrong with a Chuck e  cheese gift card!<br />One size fits all! Doesn't require batteries!  No returns needed!<br />Makes happy memories!""]",[5],[0],[1]
